# Tracker Misalignments from MisalignTracker.C, parameters:
# twist 0.001 rad
# parallelogram angle 0.001 rad
# zsqueeze 1 mm
# rsqueeze 0.5 mm
# trackerangle 0.001 rad
# trackerpos 5 mm
# planeangle = 0.001 rad
# planepos = 1 mm
# panelangle = 0.0001 rad
# panelposv = 0.1 mm
# panelposw = 0.2 mm
# wiredV = 0.05 mm
# wiredW = 0.075 mm
# twistval = -0.000701062 rad
# xparallelval = -2.28864e-05 mm
# yparallelval = 0.000784431 mm
# zsqueezeval = 0.0373737 mm
# rsqueezeval = 0.0831656 mm

#
#
#
TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
16976, 29_2_80, 0.0771403, 0.0430454, 0.0298748, -0.0552409, -0.00565254, -0.0732663, 0.11085, 0.0819472
16977, 29_2_81, 0.0183173, 0.00403565, 0.00266602, 0.122647, 0.0666945, -0.0202161, -0.0136249, -0.190565
16978, 29_2_82, 0.0481603, -0.00577005, -0.0245821, 0.0474088, 0.0162103, -0.0149718, -0.0867672, 0.070684
16979, 29_2_83, 0.00431801, -0.068297, -0.0596772, -0.0165013, -0.0365857, 0.10608, 0.0329919, 0.0107252
16980, 29_2_84, 0.000528217, -0.0222734, 0.0424473, -0.0240208, -0.0062573, 0.0978885, 0.0228007, -0.106875
16981, 29_2_85, 0.0171744, -0.0409663, 0.0303954, 0.0488215, 0.0296404, 0.0101852, 0.00576025, 0.0196037
16982, 29_2_86, 0.000257655, 0.0921955, 0.0208207, 0.113415, 0.0874502, 0.0211142, 0.00124076, -0.0712677
16983, 29_2_87, 0.0448651, -0.151161, -0.0254311, 0.0801632, -0.0753919, -0.0320963, 0.00993147, 0.0586785
16984, 29_2_88, 0.015776, -0.00758048, -0.0761951, -0.05693, -0.110987, -0.010069, -0.0285744, -0.0917643
16985, 29_2_89, 0.0249289, -0.0196454, -0.00479378, -0.013053, -0.0161956, 0.157508, -0.0153865, -0.0673505
16986, 29_2_90, -0.0116594, 0.000777163, -0.0402818, 0.0762656, -0.0109488, -0.0957639, 0.027866, 0.162761
16987, 29_2_91, 0.0257876, 0.0319375, 0.064028, -0.11506, 0.09886, -0.0751721, 0.0120693, -0.0320336
16988, 29_2_92, 0.00906497, -0.0934913, 0.0127763, 0.0553206, -0.0814662, 0.0411346, 0.0136389, -0.0603683
16989, 29_2_93, -0.122144, 0.143987, 0.0463946, 0.0553666, -0.0933, 0.120711, -0.0282495, 0.211131
16990, 29_2_94, -0.0542784, -0.0235916, -0.0626584, -0.0773419, 0.0192341, -0.0268035, -0.0495264, 0.0306185
16991, 29_2_95, 0.0590491, -0.145268, -0.01615, 0.00845082, -0.0475847, -0.115705, -0.0131358, 0.00869984
16992, 29_3_0, 0.0255391, 0.0686853, -0.0194314, 0.0618583, -0.0527052, -0.164354, -0.0343963, -0.00583017
16993, 29_3_1, 0.000279335, -0.0171444, -0.019288, -0.0002068, -0.0260066, 0.0136626, 0.105452, -0.0324797
16994, 29_3_2, -0.000427707, -0.0510606, -0.00857686, -0.0510921, -0.011523, 0.042639, 0.113816, -0.092044
16995, 29_3_3, 0.017311, 0.0825159, -0.000970741, -0.115474, -0.0276131, 0.0170691, -0.0196147, 0.00349383
16996, 29_3_4, -0.0541912, -0.00627764, -0.00579076, 0.119097, -0.0559956, 0.0222088, 0.0646099, -0.125661
16997, 29_3_5, 0.0429183, 0.0125622, -0.0743371, -0.0112345, -0.0802868, 0.103471, 0.0304282, 0.00742408
16998, 29_3_6, -0.0733102, -0.151394, 0.0162833, 0.0220305, 0.0205336, -0.0061513, -0.0643527, -0.0732361
16999, 29_3_7, 0.00355352, 0.12972, 0.0564576, 0.062619, -0.0288949, 0.0616579, 0.0648725, -0.0791287
17000, 29_3_8, -0.0347394, 0.0347752, 0.0783895, 0.0771736, -0.0461964, 0.0430018, -0.022447, 0.0907478
17001, 29_3_9, -0.0683474, 0.00323771, -0.0202943, -0.0642934, 0.042582, 0.00939091, 0.0402242, 0.120008
17002, 29_3_10, 0.0388805, 0.0474094, 0.0146448, -0.0576453, 0.0528767, -0.0287355, 0.0541591, 0.0325707
17003, 29_3_11, 0.0619139, -0.00712579, 0.0979363, 0.0303141, -0.00181795, 0.0414779, 0.0560506, -0.0446592
17004, 29_3_12, 0.0389548, 0.00954848, -0.0077028, 0.00805739, -0.0195794, 0.0057465, -0.017751, -0.0577915
17005, 29_3_13, -0.00863735, 0.133632, -0.0139523, 0.101579, -0.00279264, 0.0179595, 0.0219464, 0.0022566
17006, 29_3_14, 0.00616293, 0.105611, 0.0147562, 0.0276214, 0.0824649, 0.091316, -0.00359931, 0.0372299
17007, 29_3_15, -0.0174519, 0.0307351, -0.0535192, -0.0122784, 0.0272323, 0.0413144, 0.0261668, 0.0189024
17008, 29_3_16, 0.066669, -0.0500502, 0.0784808, -0.0218301, 0.0151424, -0.0546511, -0.0264443, -0.119334
17009, 29_3_17, 0.0857202, 0.144072, -0.0748834, -0.0768717, -0.0713217, 0.0301199, 0.0502328, -0.0514566
17010, 29_3_18, 0.0181128, -0.068379, -0.00473413, 0.0218972, -0.0607312, -0.00791124, 0.0154897, -0.125959
17011, 29_3_19, -0.0331173, 0.140783, 0.0749959, 0.0135826, 0.038331, -0.143681, -0.106521, 0.0567764
17012, 29_3_20, 0.0283583, 0.100959, -0.011673, 0.132647, -0.026885, -0.0424067, -0.086337, -0.0249843
17013, 29_3_21, -0.0179142, 0.0954117, 0.00891067, -0.105335, -0.0312589, 0.0371174, 0.0227053, -0.0195904
17014, 29_3_22, 0.0141273, 0.0776092, -0.0812225, 0.143017, -0.0749725, -0.0136639, -0.0648987, 0.0188462
17015, 29_3_23, 0.00549592, 0.0469701, -0.0152285, -0.0535531, 0.113044, 0.0220864, 0.0731909, 0.0416752
17016, 29_3_24, 0.0376384, -0.0658767, 0.0549174, 0.00316507, 0.080373, -0.155203, 0.024941, 0.0951959
17017, 29_3_25, -0.0344192, 0.0285849, -0.00339599, 0.0568556, 0.00053077, 0.142279, -0.012942, 0.0348513
17018, 29_3_26, -0.035532, -0.0101968, 0.0373999, -0.0238826, -0.0372826, -0.0494607, -0.052892, 0.0191622
17019, 29_3_27, -0.0548703, -0.0317929, -0.0511251, 0.0319798, -0.0452546, -0.0535581, -0.0500167, 0.101644
17020, 29_3_28, 0.031083, -0.187577, -0.0257754, -0.0483718, -0.0580607, 0.0287944, -0.0156995, -0.0577287
17021, 29_3_29, 0.067169, 0.023856, 0.0877499, 0.110048, -0.100799, 0.024966, 0.071285, 0.0921019
17022, 29_3_30, 0.0604391, -0.0448685, 0.0203397, -0.0542232, -0.0368995, -0.0270599, 0.00710514, -0.121316
17023, 29_3_31, 0.0323416, -0.20695, -0.0352415, 0.00240521, 0.054828, -0.00174552, 0.0379499, 0.0409675
17024, 29_3_32, 0.0993594, -0.0117121, 0.0459329, -0.0296129, -0.0314399, -0.0424893, -0.0140398, -0.0303093
17025, 29_3_33, -0.0547813, 0.0746491, 0.00277935, 0.0565411, 0.0523692, 0.0822433, -0.0569282, -0.0945943
17026, 29_3_34, 0.0405654, -0.00271924, 0.0304521, -0.114459, -0.0359553, 0.0917074, -0.00291588, -0.0159997
17027, 29_3_35, -0.0238226, 0.0718017, -0.0575301, -0.0872878, -0.0597782, 0.0384075, -0.0293495, -0.0804203
17028, 29_3_36, 0.0112274, -0.0249519, 0.0620065, -0.0675131, -0.00614791, 0.0410404, -0.0136804, 0.113156
17029, 29_3_37, 0.0617223, -0.0486593, -0.0208176, 0.0287706, -4.0557e-05, -0.0303959, 0.0148825, 0.0401055
17030, 29_3_38, -0.123876, -0.0953403, 0.00914172, 0.0294468, 0.0453446, 0.00159192, -0.12852, -0.0915036
17031, 29_3_39, -0.0577067, 0.0516762, -0.0374164, 0.078613, 0.0422398, 0.0364201, -0.0610093, 0.0941499
17032, 29_3_40, -0.0148049, -0.0832987, 0.0155059, 0.0196912, -0.017964, -0.091258, 0.0319235, 0.0142092
17033, 29_3_41, 0.0718616, -0.216966, -0.00950376, 0.0877512, 0.00733701, 0.0302863, 0.00282976, 0.136875
17034, 29_3_42, 0.03271, -0.0683462, 0.00868949, 0.102583, -0.051948, -0.0580243, -0.0783899, -0.0382948
17035, 29_3_43, 0.0388325, -0.061903, -0.0430375, 0.0180417, -0.0690781, 0.167902, -0.0330881, 0.0196958
17036, 29_3_44, 0.113827, 0.0605036, 0.0401282, 0.101865, -0.00779959, -0.0500512, -0.0815599, 0.0863519
17037, 29_3_45, -0.0884839, 0.023639, -0.029234, -0.0198234, 0.0400752, 0.0413501, -0.00731852, -0.0421498
17038, 29_3_46, -0.0406884, -0.0942611, -0.0767096, -0.0649725, -0.016312, -0.0501683, -0.0368607, 0.0112884
17039, 29_3_47, -0.0223293, 0.0607558, -0.0698754, -0.222717, -0.108599, -0.0229316, -0.061845, 0.11829
17040, 29_3_48, 0.0703831, 0.0182003, 0.0665944, 0.0282913, 0.00143571, -0.00169275, 0.0502263, -0.0204448
17041, 29_3_49, -0.0142706, 0.105591, -0.0704342, 0.0184139, -0.0807238, 0.0948017, 0.0411725, 0.0164751
17042, 29_3_50, -0.00668158, -0.101855, 0.015331, -0.0433121, 0.0257824, 0.0622953, -0.0407563, -0.0664823
17043, 29_3_51, 0.0155231, 0.0316727, -0.0578242, 0.0596046, 0.0129838, -0.149896, -0.0874566, -0.0167802
17044, 29_3_52, -0.0861264, -0.226415, 0.00927281, 0.0242316, 0.0336323, 0.0253361, -0.0510352, 0.0261323
17045, 29_3_53, -0.049573, 0.044338, 0.00934454, 0.0765667, -0.111539, 0.0123198, -0.0459748, 0.0266403
17046, 29_3_54, -0.00724193, -0.0878883, -0.023852, 0.0205093, 0.0334365, 0.0451261, -0.0646077, 0.0627274
17047, 29_3_55, 0.0663632, -0.0166597, 0.00222898, -0.00626213, -0.0512822, 0.0330909, -0.0586267, 0.0211639
17048, 29_3_56, -0.0239982, -0.0407716, 0.0270495, 0.133624, -0.0318908, 0.0333635, 0.0245234, 0.0414155
17049, 29_3_57, 0.060495, 0.0111399, 0.112167, 0.029732, -0.0349935, -0.0518043, 0.0352182, -0.0248742
17050, 29_3_58, 0.0972429, -0.0567736, 0.0142407, 0.00837881, -0.0641392, 0.14613, -0.0447148, 0.026962
17051, 29_3_59, 0.0614047, 0.0923175, 0.0595197, -0.0413776, -0.0688383, -0.0883959, -0.0277349, 0.0201576
17052, 29_3_60, -0.00986332, -0.0529286, 0.0639261, -0.00819092, -0.0739574, -0.0296775, -0.0618472, 0.0737519
17053, 29_3_61, -0.115735, 0.036228, 0.0670314, 0.0516387, -0.0154117, -0.0108983, 0.0162179, -0.00640775
17054, 29_3_62, -0.018567, 0.0842552, -0.0252209, 0.0289234, 0.151491, 0.0468366, 0.0476003, 0.0339178
17055, 29_3_63, -0.00574126, -0.00205063, 0.0438622, -0.0145718, -0.00694997, 0.0653695, -0.0479046, -0.013254
17056, 29_3_64, 0.00262792, -0.166987, 0.0216509, -0.0566757, 0.0786989, -0.00586917, 0.0858598, -0.085758
17057, 29_3_65, -0.0353276, -0.0528622, 0.0587005, 0.0209353, 0.0165099, 0.187839, -0.0226352, -0.0856443
17058, 29_3_66, -0.0271139, 0.0169251, 0.07084, 0.116502, -0.0508381, -0.0194415, -0.0986925, -0.0193244
17059, 29_3_67, -0.0486488, -0.00111504, 0.160934, -0.132877, 0.0414034, -0.0160653, -0.0832409, -0.0205936
17060, 29_3_68, 0.0534716, 0.0203663, -0.114083, -0.0872056, 0.053144, -0.0193486, 0.0494163, -0.0723993
17061, 29_3_69, 0.00574347, -0.00465882, -0.0234624, 0.0329791, 0.00618099, -0.0583397, 0.034818, 0.0780293
17062, 29_3_70, -0.0322414, 0.0160083, -0.0272319, 0.0228478, -0.050787, -0.0619331, -0.0813278, 0.0288879
17063, 29_3_71, 0.00843613, -0.140678, -0.0336239, 0.0245358, -0.0109861, 0.0564978, -0.0063782, 0.0688533
17064, 29_3_72, -0.00782648, -0.016962, -0.011713, 0.122467, 0.0302493, -0.0296471, -0.0214404, 0.0570482
17065, 29_3_73, -0.0109933, -0.0422252, -0.00456413, -0.0187805, -0.0339334, 0.0206187, 0.0254795, -0.0786703
17066, 29_3_74, -0.008312, -0.092758, 0.00843972, 0.0853478, 0.0890198, 0.0221218, -0.0120845, -0.0204223
17067, 29_3_75, 0.00902543, 0.0305122, 0.0204445, 0.0934819, 0.0176354, -0.112455, 0.0711015, -0.14581
17068, 29_3_76, 0.0281205, 0.0682027, 0.0609066, 0.0775054, 0.0773637, 0.0360485, -0.10278, 0.00664772
17069, 29_3_77, 0.0154523, -0.0257916, -0.0462917, -0.0173554, 0.0140924, 0.0410076, 0.0159961, 0.0334303
17070, 29_3_78, 0.010357, -0.0724155, 0.0205157, -0.0463569, -0.0402719, 0.05986, 0.0362373, 0.100144
17071, 29_3_79, -0.0282946, 0.000734064, -0.0434082, 0.00349316, 0.0827222, -0.0711632, -0.0123868, -0.0691022
17072, 29_3_80, 0.0269288, -0.0453241, -0.0260485, 0.07271, -0.0122763, 0.0601155, -0.0780588, 0.0563315
17073, 29_3_81, 0.0517526, -0.0656072, 0.0399717, -0.0103698, -0.0113604, 0.0677448, -0.0542879, -0.0233777
17074, 29_3_82, 0.0390057, 0.00258238, 0.0137966, -0.00118623, -0.0483171, -0.0756043, 0.0480914, -0.0774651
17075, 29_3_83, 0.0121235, -0.0217041, -0.0527288, -0.045903, -0.00868582, 0.0136684, 0.000793199, -0.114429
17076, 29_3_84, 0.026177, -0.046609, 0.0433155, 0.0641606, 0.00595668, 0.0924701, -0.014457, -0.0277766
17077, 29_3_85, -0.076787, 0.0641369, -0.0106013, 0.0568264, 0.0719609, -0.0589284, -0.0195773, 0.0479778
17078, 29_3_86, 0.026902, 0.100523, -0.0743269, 0.0496715, -0.0183014, 0.0464649, -0.0292853, 0.0555775
17079, 29_3_87, 0.0643594, -0.0345108, -0.0841739, 0.0208478, -0.000144274, 0.0218472, 0.041447, 0.0189933
17080, 29_3_88, -0.0289848, -0.0551333, -0.103985, 0.00811894, 0.0132653, 0.148001, -0.0493973, 0.0155449
17081, 29_3_89, -0.0339523, -0.128837, 0.0255903, -0.0847119, 0.0266825, 0.0318742, 0.039031, -0.00983709
17082, 29_3_90, -0.0501498, 0.00233018, 0.0780031, 0.0161765, 0.00117463, 0.0225994, -0.0524936, -0.059979
17083, 29_3_91, -0.0251084, 0.0563767, 0.00539729, 0.0122857, 0.0431312, 0.0134221, 0.0125297, 0.0399196
17084, 29_3_92, 0.0118254, -0.00300439, 0.0722016, 0.0405651, 0.0686303, 0.0229839, -0.0259728, -0.0215476
17085, 29_3_93, -0.061223, 0.0486803, 0.0487961, -0.0869876, 0.0183958, -0.0547885, 0.0467663, 0.143399
17086, 29_3_94, 0.0897572, 0.00182696, -0.0116733, 0.0303046, -0.0727037, 0.0509507, 0.0294125, -0.0358052
17087, 29_3_95, 0.0739171, -0.0102938, 0.0566928, 0.0402768, -0.0163659, -0.0726405, -0.0718749, 0.000689705
17088, 29_4_0, -0.0178679, 0.00907986, -0.0802931, -0.0110623, 0.0205316, -0.0807058, -0.0183593, -0.0190651
17089, 29_4_1, -0.0292413, 0.145081, 0.0176421, -0.130974, 0.0311646, 0.00269015, 0.0397743, -0.0414375
17090, 29_4_2, -0.0380522, 0.124478, -0.00206751, 0.0547447, -0.0334553, -0.00631005, -0.0397414, 0.0265288
17091, 29_4_3, 0.0516884, -0.00356434, -0.034567, 0.00216312, -0.0176432, -0.034547, -0.0642876, -0.0378274
17092, 29_4_4, -0.0343766, 0.168693, 0.112379, 0.0251902, -0.000711618, -0.149212, -0.0149857, 0.00948432
17093, 29_4_5, 0.0140224, 0.141216, 0.0819749, 0.00917256, -0.0827892, 0.0175496, 0.0397565, -0.0107791
17094, 29_4_6, 0.00934625, -0.00943434, -0.047298, 0.0795751, -0.113267, -0.0927271, 0.0181169, -0.0638597
17095, 29_4_7, 0.00723085, 0.0371773, 0.0299594, -0.0805549, -0.0154048, -0.037141, 0.00495184, -0.0141832
17096, 29_4_8, -0.050685, -0.0590138, 0.00699969, 0.0194913, 0.0104792, 0.0721679, 0.0206689, 0.0557848
17097, 29_4_9, 0.0324894, -0.0255088, 0.0557572, 0.09642, 0.108739, 0.00777693, 0.00600773, 0.0574178
17098, 29_4_10, -0.0151919, 0.0402859, -0.0198837, -0.0719136, 0.043309, 0.00216723, -0.0174928, 0.0261749
17099, 29_4_11, -0.00726565, 0.101532, -0.0417112, 0.0114597, 0.0591031, 0.174812, 0.0235449, -0.0344085
17100, 29_4_12, -0.00164033, -0.0732945, 0.0049732, 0.00406782, -7.53594e-05, 0.0498551, -0.0285021, 0.0359065
17101, 29_4_13, -0.0521478, -0.125513, 0.00808554, 0.02727, -0.0212808, 0.101294, 0.0336304, 0.0832101
17102, 29_4_14, -0.025324, -0.118769, 0.00854995, 0.0303206, -0.00664903, -0.0112653, -0.0481425, -0.0302598
17103, 29_4_15, 0.048281, 0.0297638, 0.06721, -0.00390845, 0.0487958, 0.0512718, -0.0494315, 0.0677113
17104, 29_4_16, 0.0249874, 0.0150486, 0.0678986, 0.0327774, -0.00828935, -0.106882, -0.000112345, 0.00165055
17105, 29_4_17, 0.134463, 0.0373972, -0.000956356, 0.0707855, -0.0402249, 0.0171638, 0.0607822, 0.028144
17106, 29_4_18, -0.00547529, -0.0458259, 0.0735344, -0.0193838, 0.00588713, -0.0593603, 0.0702713, -0.0096857
17107, 29_4_19, 0.0566031, -0.0451652, -0.0576299, -0.113844, -0.0766671, 0.13844, 0.0256211, 0.137509
17108, 29_4_20, -0.0646598, 0.0471717, -0.0331939, 0.0342371, 0.11367, -0.0435076, 0.0757348, 0.0465461
17109, 29_4_21, 0.0804851, 0.0459937, 0.00775844, -0.0702776, -0.0189703, -0.122978, -0.00676409, 0.0593924
17110, 29_4_22, 0.0405324, -0.0685137, -0.0801803, 0.0252118, 0.0690616, 0.0789812, 0.053003, -0.0410274
17111, 29_4_23, 0.0158065, 0.134997, -0.0565157, -0.188604, 0.0573881, 0.0954839, 0.0261603, -0.0341917
17112, 29_4_24, -0.0130519, -0.0666825, 0.0092896, 0.110875, -0.00159326, -0.0106672, -0.0716387, -0.064588
17113, 29_4_25, 0.0628794, -0.00197899, 0.021143, 0.108705, 0.00291483, -0.0148058, 0.0369863, -0.15205
17114, 29_4_26, 0.0636991, 0.103702, -0.0140012, -0.00477695, 0.0357838, 0.0803618, -0.00180423, 0.0529804
17115, 29_4_27, 0.0346474, -0.0617127, -0.0746005, -0.0802354, -0.0588552, -0.0327876, -0.0922585, -0.0282961
17116, 29_4_28, -0.0328831, -0.0276822, 0.0529487, -0.00520645, 0.0195183, 0.016052, 0.0320766, 0.00956449
17117, 29_4_29, -0.0115524, -0.0690052, -0.0365644, 0.0419623, -0.0733058, -0.0259897, -0.115778, 0.0241281
17118, 29_4_30, 0.110721, -0.0752229, 0.0560644, -0.0335512, 0.00382888, 0.00805589, -0.0191308, -0.0350576
17119, 29_4_31, 0.0291463, 0.043325, -0.0481308, -0.0972164, 0.0951428, -0.139674, 0.0295553, -0.0492932
17120, 29_4_32, -0.0687244, 0.0747357, 0.0506174, -0.0885715, 0.00532591, -0.140675, 0.0438146, -0.0742459
17121, 29_4_33, -0.0125706, 0.026276, 0.031801, 0.0300345, 0.0285566, -0.0194445, -0.0309532, 0.000344658
17122, 29_4_34, 0.0417912, -0.0376606, 0.0329765, 0.0123461, 0.0214716, 0.10118, 0.015383, -0.0524619
17123, 29_4_35, -0.00552507, -0.107588, 0.00219465, -0.0282075, 0.00156853, -0.0487555, 0.0701652, 0.0357438
17124, 29_4_36, 0.0369548, 0.0722045, 0.0350697, 0.0583556, 0.0368549, -0.0477962, -0.0332222, 0.062128
17125, 29_4_37, 0.107836, -0.142183, 0.0164465, -0.0209974, 0.0734634, -0.0440759, -0.0601663, 0.0170407
17126, 29_4_38, 0.0159627, -0.0125237, 0.0805333, 0.0595304, 0.0274978, 0.00110722, 0.00715113, -0.0367235
17127, 29_4_39, -0.0306064, 0.0363587, -0.112652, -0.0182133, -0.0503313, -0.135263, 0.0322258, -0.000915159
17128, 29_4_40, 0.00439164, 0.0331867, 0.0285579, -0.0561988, -0.0846743, -0.016217, -0.018585, -0.085526
17129, 29_4_41, -0.0457968, -0.0528085, -0.00380864, -0.0203178, -0.0127953, -0.0548672, 0.027862, 0.104388
17130, 29_4_42, 0.0335959, -0.0757882, -0.0305097, -0.0690697, -0.0501892, -0.0366069, -0.0276166, -0.0567532
17131, 29_4_43, -0.0329109, -0.0484201, -0.0122452, -0.0410873, -0.00476952, 0.0572686, -0.0234007, 0.0347538
17132, 29_4_44, 0.0619763, 0.108529, 0.0229956, 0.0024271, 0.0241986, 0.0566021, -0.014841, -0.00623106
17133, 29_4_45, -0.0397477, 0.0627621, -0.0522622, 0.0029932, 0.00310999, -0.0373476, -0.00763667, 0.146048
17134, 29_4_46, -0.0610095, -0.0206038, -0.00180627, -0.0270085, -0.0344435, 0.0784217, 0.04999, -0.02769
17135, 29_4_47, -0.0992984, 0.00463376, 0.0248786, -0.0308976, 0.0446608, -0.0035786, -0.0325819, 0.058653
17136, 29_4_48, 0.0305419, -0.056371, 0.0142682, 0.0418227, -0.000124024, -0.00864662, 0.00684312, -0.216198
17137, 29_4_49, 0.0469592, -0.117196, 0.0213153, -0.0811925, 0.0737991, -0.0569928, -0.00530777, 0.157421
17138, 29_4_50, -0.0141068, -0.182719, 0.00904559, -0.153022, -0.0386845, -0.0709212, 0.0266987, 0.0388048
17139, 29_4_51, 0.0580694, -0.0202522, -0.0128281, -0.116752, 0.0380009, 0.00164593, 0.0107805, -0.0338906
17140, 29_4_52, 0.0107702, -0.0966079, -0.0603301, -0.0671503, 0.0499142, 0.030545, 0.00495079, 0.140159
17141, 29_4_53, 0.0230977, 0.0423246, 0.117386, -0.029873, -0.0507952, 0.00549178, 0.00701515, -0.0106471
17142, 29_4_54, 0.0145884, -0.0102829, -0.0557302, 0.073493, 0.0311477, -0.0133381, 0.0452768, -0.022383
17143, 29_4_55, -0.0221924, -0.0223116, -0.0495678, 0.0418357, 0.0382099, 0.0693754, -0.0886852, 0.071199
17144, 29_4_56, -0.0059067, 0.00106549, 0.00965275, 0.103608, -0.0856134, 0.077212, 0.0499314, -0.0348642
17145, 29_4_57, 0.0147486, -0.0606154, 0.0133702, -0.00958604, 0.113751, 0.0979015, 0.0879457, -0.0247867
17146, 29_4_58, -0.0632814, 0.0361953, 0.0112836, -0.0625366, 0.0179965, -0.069857, 0.0549476, -0.122157
17147, 29_4_59, -0.022961, 0.0403412, 0.0913311, 0.0535718, -0.105426, -0.0328053, 0.0482769, -0.0348699
17148, 29_4_60, 0.00673296, -0.0396446, -0.0458863, 0.0939052, 0.0546521, -0.00666447, 0.02746, 0.0272559
17149, 29_4_61, 0.0882849, 0.0179486, 0.0197338, -0.0101893, -0.113646, 0.0732674, 0.108055, -0.18325
17150, 29_4_62, -0.0101538, 0.0439096, -0.108356, -0.0467733, 0.00518569, -0.144007, -0.0812479, 0.00462026
17151, 29_4_63, -0.0244358, -0.0429736, -0.0401721, 0.0604532, 0.032111, -0.0225393, 0.0318463, -0.0704944
17152, 29_4_64, 0.020089, -0.121354, 0.0414224, 0.0181718, 0.0321875, -0.184913, -0.0454644, 0.100082
17153, 29_4_65, -0.105847, 0.0522615, 0.0554236, 0.0604007, 0.135723, -0.0415625, -0.008939, 0.00293206
17154, 29_4_66, 0.0153245, -0.000497128, 0.0123047, -0.0451991, -0.0288969, -0.0346481, 0.0154139, 0.139261
17155, 29_4_67, -0.0295087, 0.0620922, -0.0280726, -0.110331, 0.0253843, 0.0194565, 0.00432176, 0.0894065
17156, 29_4_68, 0.0349127, -0.0118469, -0.0264811, -0.073711, 0.00724242, 0.0122037, -0.0456336, -0.0626728
17157, 29_4_69, 0.0433747, -0.103586, 0.0530612, -0.173058, 0.0214049, 0.0938506, -0.00115965, -0.136718
17158, 29_4_70, -0.0858562, 0.00633291, -0.0854875, -0.00230346, 0.106162, -0.0194562, -0.00566906, 0.142254
17159, 29_4_71, 0.00278566, 0.0917657, -0.0674643, -0.0388635, 0.064122, 0.0436735, -0.0210509, 0.0545801
17160, 29_4_72, -0.0226973, 0.0671404, -0.041489, 0.0847117, 0.104202, 0.128691, 0.0244275, 0.117797
17161, 29_4_73, -0.0204324, -0.0574282, -0.0281779, 0.0610467, 0.0701085, -0.123864, -0.0444701, 0.0177745
17162, 29_4_74, -0.00178633, 0.0889727, -0.0186928, -0.0897, 0.0772452, 0.0941336, -0.00902939, -0.0659397
17163, 29_4_75, 0.0677143, 0.0466368, -0.101829, 0.022923, -0.0087302, -0.0438243, -0.00602008, -0.0427684
17164, 29_4_76, 0.0309395, -0.0250465, 0.0799305, 0.0912777, 0.0697185, -0.109202, -0.0121994, -0.0152343
17165, 29_4_77, -0.00236356, 0.0213564, -0.0232807, -0.1043, -0.117723, -0.130703, 0.00284464, 0.0359562
17166, 29_4_78, -0.0164749, 0.207563, -0.00303984, 0.022707, 0.0204261, 0.0752468, 0.0902607, -0.0799044
17167, 29_4_79, 0.0376319, -0.0767344, -0.0446613, 0.0496151, -0.0027273, -0.0857736, -0.0152116, -0.0128188
17168, 29_4_80, 0.0263403, 0.161726, 0.0171496, -0.0235383, -0.0555072, 0.00838039, 0.0328405, -0.0458587
17169, 29_4_81, -0.042394, 0.000362725, -0.0349619, -0.125595, -0.0438298, -0.00828116, -0.0276519, -0.0495101
17170, 29_4_82, -0.0267166, 0.0879992, -0.025032, -0.12662, 0.0503937, -0.0104045, -0.0417562, 0.0238515
17171, 29_4_83, 0.0665938, -0.0559839, -0.0331289, -0.0906863, -0.0350644, 0.0368331, -0.0286777, 0.0804209
17172, 29_4_84, 0.0223202, -0.0770496, -0.00215306, -0.13555, -0.0209834, 0.078906, 0.0119087, 0.0174349
17173, 29_4_85, -0.0228568, -0.00660241, 0.00561982, 0.0872169, -0.0137694, -0.123372, -0.00747068, 0.0104366
17174, 29_4_86, 0.00658968, -0.0316923, -0.0134868, 0.093013, 0.0263402, -0.059573, -0.027928, -0.118885
17175, 29_4_87, -0.0190403, -0.027591, -0.0312132, 0.0075601, 0.0838099, -0.148615, 0.0474567, 0.0620389
17176, 29_4_88, -0.0669325, -0.00393436, 0.0346955, 0.0329403, -0.0146781, 0.0308771, 0.0179669, -0.042798
17177, 29_4_89, 0.0108081, 0.112336, 0.0307706, -0.164012, 0.042904, 0.10236, -0.0101784, -0.0288386
17178, 29_4_90, -0.0465843, -0.0753817, 0.0157674, -0.114832, -0.00374238, -0.00149919, 0.0700291, 0.0243492
17179, 29_4_91, -0.0736589, -0.0764198, -0.0114067, 0.0596753, 0.0784991, 0.0774876, 0.015933, 0.134993
17180, 29_4_92, -0.0239298, 0.00313696, 0.00191077, 0.0574637, 0.0160224, -0.0305038, 0.00979377, 0.0415383
17181, 29_4_93, 0.0731978, 0.0263169, 0.0398583, -0.019796, -0.00546155, 0.0242609, 0.0316656, -0.00237026
17182, 29_4_94, -0.0210088, -0.0321594, 0.00795083, 0.0289574, -0.0191387, 0.00560293, 0.0159131, -0.060819
17183, 29_4_95, -0.00746519, 0.0444621, 0.00613989, 0.11801, 0.017188, -0.144124, -0.0132821, -0.104924
17184, 29_5_0, 0.00297303, -0.0964313, -0.0394423, -0.0471248, 0.0930931, 0.04261, 0.00711093, 0.072622
17185, 29_5_1, 0.026683, -0.099853, 0.05353, 0.102297, 0.111744, -0.0481313, 0.00906469, -0.0527645
17186, 29_5_2, 0.0221688, -0.0918257, 0.0229955, 0.0950145, 0.0507262, 0.000181352, -0.0155786, -0.0594393
17187, 29_5_3, 0.0707111, -0.0433286, -0.0373977, 0.0340078, 0.0231409, 0.00216734, -0.021995, 0.0319868
