# Tracker With No Misalignments
#
#
#
 TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
5305, 9_1_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5306, 9_1_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5307, 9_1_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5308, 9_1_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5309, 9_1_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5310, 9_1_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5311, 9_1_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5312, 9_1_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5313, 9_1_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5314, 9_1_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5315, 9_1_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5316, 9_1_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5317, 9_1_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5318, 9_1_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5319, 9_1_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5320, 9_1_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5321, 9_1_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5322, 9_1_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5323, 9_1_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5324, 9_1_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5325, 9_1_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5326, 9_1_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5327, 9_1_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5328, 9_1_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5329, 9_1_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5330, 9_1_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5331, 9_1_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5332, 9_1_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5333, 9_1_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5334, 9_1_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5335, 9_1_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5336, 9_1_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5337, 9_1_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5338, 9_1_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5339, 9_1_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5340, 9_1_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5341, 9_1_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5342, 9_1_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5343, 9_1_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5344, 9_1_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5345, 9_1_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5346, 9_1_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5347, 9_1_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5348, 9_1_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5349, 9_1_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5350, 9_1_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5351, 9_1_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5352, 9_1_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5353, 9_1_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5354, 9_1_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5355, 9_1_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5356, 9_1_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5357, 9_1_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5358, 9_1_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5359, 9_1_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5360, 9_1_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5361, 9_1_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5362, 9_1_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5363, 9_1_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5364, 9_1_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5365, 9_1_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5366, 9_1_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5367, 9_1_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5368, 9_1_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5369, 9_1_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5370, 9_1_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5371, 9_1_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5372, 9_1_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5373, 9_1_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5374, 9_1_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5375, 9_1_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5376, 9_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5377, 9_2_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5378, 9_2_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5379, 9_2_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5380, 9_2_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5381, 9_2_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5382, 9_2_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5383, 9_2_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5384, 9_2_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5385, 9_2_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5386, 9_2_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5387, 9_2_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5388, 9_2_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5389, 9_2_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5390, 9_2_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5391, 9_2_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5392, 9_2_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5393, 9_2_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5394, 9_2_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5395, 9_2_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5396, 9_2_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5397, 9_2_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5398, 9_2_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5399, 9_2_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5400, 9_2_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5401, 9_2_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5402, 9_2_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5403, 9_2_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5404, 9_2_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5405, 9_2_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5406, 9_2_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5407, 9_2_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5408, 9_2_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5409, 9_2_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5410, 9_2_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5411, 9_2_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5412, 9_2_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5413, 9_2_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5414, 9_2_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5415, 9_2_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5416, 9_2_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5417, 9_2_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5418, 9_2_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5419, 9_2_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5420, 9_2_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5421, 9_2_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5422, 9_2_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5423, 9_2_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5424, 9_2_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5425, 9_2_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5426, 9_2_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5427, 9_2_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5428, 9_2_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5429, 9_2_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5430, 9_2_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5431, 9_2_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5432, 9_2_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5433, 9_2_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5434, 9_2_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5435, 9_2_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5436, 9_2_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5437, 9_2_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5438, 9_2_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5439, 9_2_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5440, 9_2_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5441, 9_2_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5442, 9_2_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5443, 9_2_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5444, 9_2_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5445, 9_2_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5446, 9_2_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5447, 9_2_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5448, 9_2_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5449, 9_2_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5450, 9_2_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5451, 9_2_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5452, 9_2_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5453, 9_2_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5454, 9_2_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5455, 9_2_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5456, 9_2_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5457, 9_2_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5458, 9_2_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5459, 9_2_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5460, 9_2_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5461, 9_2_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5462, 9_2_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5463, 9_2_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5464, 9_2_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5465, 9_2_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5466, 9_2_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5467, 9_2_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5468, 9_2_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5469, 9_2_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5470, 9_2_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5471, 9_2_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5472, 9_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5473, 9_3_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5474, 9_3_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5475, 9_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5476, 9_3_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5477, 9_3_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5478, 9_3_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5479, 9_3_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5480, 9_3_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5481, 9_3_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5482, 9_3_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5483, 9_3_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5484, 9_3_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5485, 9_3_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5486, 9_3_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5487, 9_3_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5488, 9_3_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5489, 9_3_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5490, 9_3_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5491, 9_3_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5492, 9_3_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5493, 9_3_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5494, 9_3_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5495, 9_3_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5496, 9_3_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5497, 9_3_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5498, 9_3_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5499, 9_3_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5500, 9_3_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5501, 9_3_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5502, 9_3_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5503, 9_3_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5504, 9_3_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5505, 9_3_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5506, 9_3_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5507, 9_3_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5508, 9_3_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5509, 9_3_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5510, 9_3_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5511, 9_3_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5512, 9_3_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5513, 9_3_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5514, 9_3_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5515, 9_3_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5516, 9_3_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5517, 9_3_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5518, 9_3_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5519, 9_3_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5520, 9_3_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5521, 9_3_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5522, 9_3_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5523, 9_3_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5524, 9_3_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5525, 9_3_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5526, 9_3_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5527, 9_3_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5528, 9_3_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5529, 9_3_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5530, 9_3_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5531, 9_3_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5532, 9_3_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5533, 9_3_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5534, 9_3_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5535, 9_3_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5536, 9_3_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5537, 9_3_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5538, 9_3_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5539, 9_3_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5540, 9_3_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5541, 9_3_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5542, 9_3_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5543, 9_3_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5544, 9_3_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5545, 9_3_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5546, 9_3_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5547, 9_3_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5548, 9_3_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5549, 9_3_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5550, 9_3_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5551, 9_3_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5552, 9_3_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5553, 9_3_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5554, 9_3_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5555, 9_3_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5556, 9_3_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5557, 9_3_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5558, 9_3_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5559, 9_3_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5560, 9_3_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5561, 9_3_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5562, 9_3_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5563, 9_3_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5564, 9_3_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5565, 9_3_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5566, 9_3_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5567, 9_3_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5568, 9_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5569, 9_4_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5570, 9_4_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5571, 9_4_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5572, 9_4_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5573, 9_4_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5574, 9_4_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5575, 9_4_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5576, 9_4_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5577, 9_4_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5578, 9_4_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5579, 9_4_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5580, 9_4_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5581, 9_4_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5582, 9_4_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
